ID,index,DATE,room,floor,indoor T,indoor RH,co2,outT,value,tsv,spmv
21,21,2023-04-01 21:00:00+00:00,378.0,2.0,21.6,11.8,402.2,0.5,0.2,-0.2,-0.02
22,22,2023-04-01 22:00:00+00:00,378.0,2.0,21.6,12.0,402.7,0.1,0.2,-0.1,-0.02
23,23,2023-04-01 23:00:00+00:00,378.0,2.0,21.6,12.2,401.8,-0.3,0.2,-0.1,-0.02
24,24,2023-04-02 00:00:00+00:00,378.0,2.0,21.7,12.8,401.3,-0.7,0.2,-0.3,-0.01
25,25,2023-04-02 01:00:00+00:00,378.0,2.0,20.8,11.8,414.0,-2.9,0.2,0.8,-0.13
26,26,2023-04-02 02:00:00+00:00,378.0,2.0,20.8,10.5,422.3,-3.5,0.2,0.4,-0.14
27,27,2023-04-02 03:00:00+00:00,378.0,2.0,20.9,10.0,423.0,-3.9,0.2,0.4,-0.12
28,28,2023-04-02 04:00:00+00:00,378.0,2.0,20.9,10.0,424.7,-3.8,0.2,0.4,-0.12
29,29,2023-04-02 05:00:00+00:00,378.0,2.0,20.9,10.0,425.8,-3.3,0.2,0.3,-0.12
30,30,2023-04-02 06:00:00+00:00,378.0,2.0,21.0,10.0,426.2,-2.2,0.2,0.3,-0.11
31,31,2023-04-02 07:00:00+00:00,378.0,2.0,20.9,10.7,425.3,-1.0,0.2,0.3,-0.12
32,32,2023-04-02 08:00:00+00:00,378.0,2.0,21.0,11.0,424.3,0.4,0.2,0.3,-0.11
33,33,2023-04-02 09:00:00+00:00,378.0,2.0,21.0,10.3,423.8,0.9,0.3,-0.0,-0.11
34,34,2023-04-02 10:00:00+00:00,378.0,2.0,20.9,10.0,423.0,1.1,0.4,-0.0,-0.12
35,35,2023-04-02 11:00:00+00:00,378.0,2.0,21.0,10.0,423.3,1.4,0.3,-0.0,-0.11
36,36,2023-04-02 12:00:00+00:00,378.0,2.0,21.0,10.0,423.8,1.4,0.2,-0.0,-0.11
37,37,2023-04-02 13:00:00+00:00,378.0,2.0,21.0,10.0,423.8,1.6,0.2,-0.0,-0.11
38,38,2023-04-02 14:00:00+00:00,378.0,2.0,21.0,10.0,424.3,2.0,0.2,-0.1,-0.11
39,39,2023-04-02 15:00:00+00:00,378.0,2.0,20.9,10.0,424.8,2.0,0.2,-0.1,-0.12
40,40,2023-04-02 16:00:00+00:00,378.0,2.0,20.9,10.2,425.2,1.7,0.2,-0.1,-0.12
41,41,2023-04-02 17:00:00+00:00,378.0,2.0,20.9,11.0,426.2,1.2,0.2,-0.0,-0.12
42,42,2023-04-02 18:00:00+00:00,378.0,2.0,20.9,11.0,427.2,0.6,0.2,0.1,-0.12
43,43,2023-04-02 19:00:00+00:00,378.0,2.0,21.3,10.3,416.8,0.7,0.2,0.2,-0.07
44,44,2023-04-02 20:00:00+00:00,378.0,2.0,21.7,10.5,412.2,0.6,0.2,-0.7,-0.01
45,45,2023-04-02 21:00:00+00:00,378.0,2.0,21.6,11.0,409.7,0.3,0.2,-0.0,-0.02
46,46,2023-04-02 22:00:00+00:00,378.0,2.0,21.6,11.0,411.0,-0.1,0.2,-0.0,-0.02
47,47,2023-04-02 23:00:00+00:00,378.0,2.0,21.7,11.5,411.0,-0.4,0.2,-0.2,-0.01
48,48,2023-04-03 00:00:00+00:00,378.0,2.0,21.7,12.0,411.5,-0.9,0.2,-0.2,-0.01
49,49,2023-04-03 01:00:00+00:00,378.0,2.0,20.8,12.7,421.5,-2.9,0.2,0.4,-0.13
50,50,2023-04-03 02:00:00+00:00,378.0,2.0,20.8,12.0,426.7,-3.3,0.2,0.8,-0.13
51,51,2023-04-03 03:00:00+00:00,378.0,2.0,20.8,12.0,429.0,-3.8,0.4,0.9,-0.13
52,52,2023-04-03 04:00:00+00:00,378.0,2.0,20.9,11.2,432.3,-3.8,0.7,0.4,-0.12
53,53,2023-04-03 05:00:00+00:00,378.0,2.0,21.0,11.0,430.8,-3.4,0.8,0.4,-0.11
54,54,2023-04-03 06:00:00+00:00,378.0,2.0,20.9,11.0,430.3,-2.4,0.9,0.3,-0.12
55,55,2023-04-03 07:00:00+00:00,378.0,2.0,21.3,10.8,523.0,-1.7,0.9,0.6,-0.07
56,56,2023-04-03 08:00:00+00:00,378.0,2.0,21.6,10.8,523.7,-0.9,1.0,-0.0,-0.02
57,57,2023-04-03 09:00:00+00:00,378.0,2.0,21.0,9.5,434.3,-0.2,1.0,0.3,-0.11
58,58,2023-04-03 10:00:00+00:00,378.0,2.0,20.9,9.0,428.7,0.2,0.9,0.3,-0.12
59,59,2023-04-03 11:00:00+00:00,378.0,2.0,21.0,9.0,436.5,0.7,1.1,-0.0,-0.11
60,60,2023-04-03 12:00:00+00:00,378.0,2.0,21.0,8.2,428.8,1.2,1.0,-0.1,-0.11
61,61,2023-04-03 13:00:00+00:00,378.0,2.0,21.0,8.0,427.5,1.4,0.9,-0.1,-0.11
62,62,2023-04-03 14:00:00+00:00,378.0,2.0,21.0,8.0,426.8,1.3,0.6,-0.1,-0.11
63,63,2023-04-03 15:00:00+00:00,378.0,2.0,20.8,7.8,426.0,1.0,0.6,-0.1,-0.14
64,64,2023-04-03 16:00:00+00:00,378.0,2.0,20.8,7.0,426.5,0.6,0.3,0.0,-0.14
65,65,2023-04-03 17:00:00+00:00,378.0,2.0,20.8,7.2,426.3,-0.2,0.4,0.3,-0.14
66,66,2023-04-03 18:00:00+00:00,378.0,2.0,20.8,8.0,428.3,-1.0,0.3,0.3,-0.14
67,67,2023-04-03 19:00:00+00:00,378.0,2.0,21.3,7.5,416.3,-0.7,0.2,0.6,-0.07
68,68,2023-04-03 20:00:00+00:00,378.0,2.0,21.7,8.0,414.5,-0.7,0.2,-0.2,-0.01
69,69,2023-04-03 21:00:00+00:00,378.0,2.0,21.6,8.8,412.2,-1.0,0.2,-0.0,-0.03
70,70,2023-04-03 22:00:00+00:00,378.0,2.0,21.7,9.0,413.0,-1.5,0.2,-0.2,-0.01
71,71,2023-04-03 23:00:00+00:00,378.0,2.0,21.7,9.8,413.0,-1.9,0.2,-0.2,-0.01
72,72,2023-04-04 00:00:00+00:00,378.0,2.0,21.7,10.0,412.5,-2.2,0.2,-0.2,-0.01
73,73,2023-04-04 01:00:00+00:00,378.0,2.0,20.8,9.5,420.5,-4.9,0.2,0.4,-0.14
74,74,2023-04-04 02:00:00+00:00,378.0,2.0,20.8,8.0,427.3,-5.4,0.2,0.4,-0.14
75,75,2023-04-04 03:00:00+00:00,378.0,2.0,20.9,7.7,429.0,-5.7,0.4,0.5,-0.12
76,76,2023-04-04 04:00:00+00:00,378.0,2.0,20.9,7.0,427.3,-5.5,0.7,0.4,-0.12
77,77,2023-04-04 05:00:00+00:00,378.0,2.0,21.3,7.8,449.7,-4.6,0.8,0.7,-0.07
78,78,2023-04-04 06:00:00+00:00,378.0,2.0,21.2,9.3,495.8,-2.9,1.0,0.3,-0.08
79,79,2023-04-04 07:00:00+00:00,378.0,2.0,21.9,11.8,670.8,-1.7,1.0,0.0,0.02
80,80,2023-04-04 08:00:00+00:00,378.0,2.0,22.4,12.0,651.3,-0.8,1.0,0.0,0.09
81,81,2023-04-04 09:00:00+00:00,378.0,2.0,22.0,10.2,530.7,0.1,1.0,0.0,0.03
82,82,2023-04-04 10:00:00+00:00,378.0,2.0,22.0,10.0,525.0,1.1,1.0,-0.8,0.03
83,83,2023-04-04 11:00:00+00:00,378.0,2.0,22.0,10.0,528.0,1.6,1.0,-0.8,0.03
84,84,2023-04-04 12:00:00+00:00,378.0,2.0,22.0,10.0,515.8,2.1,1.1,-0.9,0.03
85,85,2023-04-04 13:00:00+00:00,378.0,2.0,22.1,10.0,521.7,2.5,0.9,-1.6,0.04
86,86,2023-04-04 14:00:00+00:00,378.0,2.0,21.8,9.7,484.8,2.6,0.7,-0.9,0.0
87,87,2023-04-04 15:00:00+00:00,378.0,2.0,21.9,8.8,477.7,2.5,0.6,-0.9,0.02
88,88,2023-04-04 16:00:00+00:00,378.0,2.0,21.2,8.3,428.5,2.1,0.3,-0.1,-0.08
89,89,2023-04-04 17:00:00+00:00,378.0,2.0,20.9,8.0,425.5,1.7,0.3,-0.2,-0.12
90,90,2023-04-04 18:00:00+00:00,378.0,2.0,20.8,8.0,426.0,1.5,0.3,-0.1,-0.14
91,91,2023-04-04 19:00:00+00:00,378.0,2.0,21.3,8.0,419.0,1.9,0.2,0.0,-0.07
92,92,2023-04-04 20:00:00+00:00,378.0,2.0,21.7,8.0,414.8,2.1,0.2,-0.9,-0.01
93,93,2023-04-04 21:00:00+00:00,378.0,2.0,21.5,9.0,412.6,2.0,0.3,-0.9,-0.04
94,94,2023-04-04 22:00:00+00:00,378.0,2.0,21.4,9.0,412.8,1.8,0.2,-0.7,-0.05
95,95,2023-04-04 23:00:00+00:00,378.0,2.0,21.5,9.7,405.8,1.3,0.2,-0.8,-0.04
96,96,2023-04-05 00:00:00+00:00,378.0,2.0,21.5,10.0,406.2,1.3,0.2,-0.8,-0.04
97,97,2023-04-05 01:00:00+00:00,378.0,2.0,20.9,11.5,411.8,-0.0,0.2,0.3,-0.12
98,98,2023-04-05 02:00:00+00:00,378.0,2.0,21.0,12.0,416.8,-0.3,0.2,0.8,-0.11
99,99,2023-04-05 03:00:00+00:00,378.0,2.0,21.0,12.2,418.0,-0.3,0.4,0.7,-0.11
100,100,2023-04-05 04:00:00+00:00,378.0,2.0,21.0,13.0,419.2,-0.3,0.9,0.1,-0.11
101,101,2023-04-05 05:00:00+00:00,378.0,2.0,21.0,13.7,419.5,-0.2,0.9,0.0,-0.11
102,102,2023-04-05 06:00:00+00:00,378.0,2.0,21.3,15.7,512.5,-0.1,0.9,0.3,-0.06
103,103,2023-04-05 07:00:00+00:00,378.0,2.0,21.5,17.2,552.5,0.5,1.0,-0.2,-0.03
104,104,2023-04-05 08:00:00+00:00,378.0,2.0,21.5,17.5,517.3,1.1,0.9,-0.9,-0.03
105,105,2023-04-05 09:00:00+00:00,378.0,2.0,21.1,18.3,458.0,1.7,0.9,-0.4,-0.09
106,106,2023-04-05 10:00:00+00:00,378.0,2.0,20.9,19.3,444.8,2.2,0.9,-0.5,-0.12
107,107,2023-04-05 11:00:00+00:00,378.0,2.0,20.8,20.5,420.2,2.4,0.9,-0.5,-0.13
108,108,2023-04-05 12:00:00+00:00,378.0,2.0,20.9,21.0,419.2,2.6,0.8,-0.5,-0.11
109,109,2023-04-05 13:00:00+00:00,378.0,2.0,21.0,22.0,418.8,2.9,0.6,-0.5,-0.1
110,110,2023-04-05 14:00:00+00:00,378.0,2.0,21.0,22.0,418.2,3.2,0.4,-0.5,-0.1
111,111,2023-04-05 15:00:00+00:00,378.0,2.0,21.0,22.2,419.5,3.4,0.4,-0.5,-0.1
112,112,2023-04-05 16:00:00+00:00,378.0,2.0,21.0,23.0,420.7,3.6,0.4,-0.5,-0.1
113,113,2023-04-05 17:00:00+00:00,378.0,2.0,21.0,23.0,419.2,3.4,0.2,-0.5,-0.1
114,114,2023-04-05 18:00:00+00:00,378.0,2.0,21.0,23.0,421.0,3.3,0.3,-0.5,-0.1
115,115,2023-04-05 19:00:00+00:00,378.0,2.0,21.3,19.5,415.0,3.5,0.2,-0.2,-0.06
116,116,2023-04-05 20:00:00+00:00,378.0,2.0,21.8,17.5,411.8,3.5,0.2,-0.9,0.01
117,117,2023-04-05 21:00:00+00:00,378.0,2.0,21.8,17.0,408.3,3.2,0.2,-0.9,0.01
118,118,2023-04-05 22:00:00+00:00,378.0,2.0,21.8,16.8,409.7,3.2,0.2,-0.9,0.01
119,119,2023-04-05 23:00:00+00:00,378.0,2.0,21.8,16.0,409.2,3.2,0.2,-0.9,0.01
120,120,2023-04-06 00:00:00+00:00,378.0,2.0,21.7,16.0,408.7,3.1,0.2,-1.0,-0.01
121,121,2023-04-06 01:00:00+00:00,378.0,2.0,20.9,20.3,413.7,1.5,0.2,-0.4,-0.12
122,122,2023-04-06 02:00:00+00:00,378.0,2.0,20.8,22.0,420.8,0.9,0.2,-0.4,-0.13
123,123,2023-04-06 03:00:00+00:00,378.0,2.0,20.9,22.0,423.7,0.6,0.3,-0.3,-0.11
124,124,2023-04-06 04:00:00+00:00,378.0,2.0,21.0,22.3,427.2,1.0,0.7,-0.4,-0.1
125,125,2023-04-06 05:00:00+00:00,378.0,2.0,21.0,23.0,425.2,2.0,0.8,-0.5,-0.1
126,126,2023-04-06 06:00:00+00:00,378.0,2.0,21.0,23.7,420.8,1.0,0.9,-0.4,-0.1
127,127,2023-04-06 07:00:00+00:00,378.0,2.0,21.0,23.8,420.2,0.2,1.0,0.0,-0.1
128,128,2023-04-06 08:00:00+00:00,378.0,2.0,21.0,24.0,420.5,0.1,0.9,0.0,-0.1
129,129,2023-04-06 09:00:00+00:00,378.0,2.0,21.0,24.0,420.3,0.0,1.0,0.0,-0.1
130,130,2023-04-06 10:00:00+00:00,378.0,2.0,21.0,24.0,420.3,0.2,1.0,0.0,-0.1
131,131,2023-04-06 11:00:00+00:00,378.0,2.0,21.0,24.0,421.0,0.4,1.0,0.0,-0.1
132,132,2023-04-06 12:00:00+00:00,378.0,2.0,21.0,24.0,421.0,0.4,0.9,0.0,-0.1
133,133,2023-04-06 13:00:00+00:00,378.0,2.0,21.0,23.8,419.5,0.5,0.8,-0.1,-0.1
134,134,2023-04-06 14:00:00+00:00,378.0,2.0,21.0,24.0,418.3,0.7,0.4,-0.4,-0.1
135,135,2023-04-06 15:00:00+00:00,378.0,2.0,21.0,24.0,417.3,1.4,0.3,-0.4,-0.1
136,136,2023-04-06 16:00:00+00:00,378.0,2.0,21.0,24.0,416.8,2.0,0.3,-0.5,-0.1
137,137,2023-04-06 17:00:00+00:00,378.0,2.0,21.0,24.0,417.7,2.6,0.2,-0.5,-0.1
138,138,2023-04-06 18:00:00+00:00,378.0,2.0,21.0,24.0,419.3,2.7,0.3,-0.5,-0.1
139,139,2023-04-06 19:00:00+00:00,378.0,2.0,21.4,21.2,413.7,3.6,0.2,-0.8,-0.04
140,140,2023-04-06 20:00:00+00:00,378.0,2.0,21.9,19.5,409.2,4.1,0.2,-1.0,0.02
141,141,2023-04-06 21:00:00+00:00,378.0,2.0,21.9,19.0,406.7,4.1,0.2,-1.0,0.02
142,142,2023-04-06 22:00:00+00:00,378.0,2.0,21.8,19.0,407.8,4.1,0.2,-1.0,0.01
143,143,2023-04-06 23:00:00+00:00,378.0,2.0,21.8,19.0,406.3,4.0,0.2,-1.0,0.01
144,144,2023-04-07 00:00:00+00:00,378.0,2.0,21.8,19.0,405.2,3.6,0.2,-1.0,0.01
145,145,2023-04-07 01:00:00+00:00,378.0,2.0,21.0,21.5,413.2,2.1,0.2,-0.5,-0.1
146,146,2023-04-07 02:00:00+00:00,378.0,2.0,20.8,21.2,419.0,1.7,0.2,-0.5,-0.13
147,147,2023-04-07 03:00:00+00:00,378.0,2.0,20.9,21.0,419.2,1.5,0.2,-0.4,-0.11
148,148,2023-04-07 04:00:00+00:00,378.0,2.0,21.0,21.0,419.8,1.5,0.3,-0.4,-0.1
149,149,2023-04-07 05:00:00+00:00,378.0,2.0,21.0,21.0,419.5,2.3,0.3,-0.5,-0.1
150,150,2023-04-07 06:00:00+00:00,378.0,2.0,21.0,21.0,419.3,2.8,0.3,-0.5,-0.1
151,151,2023-04-07 07:00:00+00:00,378.0,2.0,21.0,20.7,419.5,3.1,0.3,-0.5,-0.1
152,152,2023-04-07 08:00:00+00:00,378.0,2.0,21.0,20.0,420.0,3.7,0.3,-0.5,-0.1
153,153,2023-04-07 09:00:00+00:00,378.0,2.0,21.0,19.5,419.3,4.5,0.3,-0.5,-0.1
154,154,2023-04-07 10:00:00+00:00,378.0,2.0,21.0,19.0,419.0,5.2,0.3,-0.5,-0.1
155,155,2023-04-07 11:00:00+00:00,378.0,2.0,20.9,18.8,418.3,5.6,0.3,-0.5,-0.12
156,156,2023-04-07 12:00:00+00:00,378.0,2.0,20.9,18.0,417.3,6.1,0.3,-0.4,-0.12
157,157,2023-04-07 13:00:00+00:00,378.0,2.0,20.9,18.0,417.3,5.9,0.3,-0.4,-0.12
158,158,2023-04-07 14:00:00+00:00,378.0,2.0,20.9,18.0,418.2,5.9,0.3,-0.4,-0.12
159,159,2023-04-07 15:00:00+00:00,378.0,2.0,20.9,18.0,418.2,5.8,0.3,-0.4,-0.12
160,160,2023-04-07 16:00:00+00:00,378.0,2.0,20.9,17.5,420.2,5.8,0.3,-0.4,-0.12
161,161,2023-04-07 17:00:00+00:00,378.0,2.0,20.9,17.0,421.8,5.4,0.2,-0.4,-0.12
162,162,2023-04-07 18:00:00+00:00,378.0,2.0,20.8,17.0,421.3,4.5,0.2,-0.4,-0.13
163,163,2023-04-07 19:00:00+00:00,378.0,2.0,21.2,15.7,409.2,4.2,0.2,-0.4,-0.08
164,164,2023-04-07 20:00:00+00:00,378.0,2.0,21.5,15.3,406.3,4.2,0.2,-0.9,-0.04
165,165,2023-04-07 21:00:00+00:00,378.0,2.0,21.6,16.0,404.7,3.7,0.2,-0.9,-0.02
166,166,2023-04-07 22:00:00+00:00,378.0,2.0,21.6,16.0,407.7,3.5,0.2,-0.9,-0.02
167,167,2023-04-07 23:00:00+00:00,378.0,2.0,21.6,16.0,408.5,2.9,0.2,-0.9,-0.02
168,168,2023-04-08 00:00:00+00:00,378.0,2.0,21.6,16.0,411.7,2.6,0.2,-0.9,-0.02
169,169,2023-04-08 01:00:00+00:00,378.0,2.0,20.8,17.7,424.5,0.1,0.2,0.0,-0.13
170,170,2023-04-08 02:00:00+00:00,378.0,2.0,20.7,17.8,432.2,-0.3,0.2,0.0,-0.14
171,171,2023-04-08 03:00:00+00:00,378.0,2.0,20.8,17.0,429.7,-0.4,0.2,0.0,-0.13
172,172,2023-04-08 04:00:00+00:00,378.0,2.0,20.9,17.0,430.8,0.2,0.2,0.0,-0.12
173,173,2023-04-08 05:00:00+00:00,378.0,2.0,20.9,17.0,431.0,1.3,0.2,-0.4,-0.12
174,174,2023-04-08 06:00:00+00:00,378.0,2.0,20.9,17.0,428.2,3.3,0.2,-0.4,-0.12
175,175,2023-04-08 07:00:00+00:00,378.0,2.0,20.9,17.0,426.0,5.8,0.2,-0.4,-0.12
176,176,2023-04-08 08:00:00+00:00,378.0,2.0,20.9,17.0,423.0,7.4,0.2,-0.4,-0.12
177,177,2023-04-08 09:00:00+00:00,378.0,2.0,20.9,18.0,425.5,7.5,0.2,-0.4,-0.12
178,178,2023-04-08 10:00:00+00:00,378.0,2.0,20.9,18.0,423.8,7.9,0.2,-0.4,-0.12
179,179,2023-04-08 11:00:00+00:00,378.0,2.0,20.9,18.0,423.0,7.5,0.3,-0.4,-0.12
180,180,2023-04-08 12:00:00+00:00,378.0,2.0,20.9,18.0,422.3,8.4,0.2,-0.4,-0.12
181,181,2023-04-08 13:00:00+00:00,378.0,2.0,20.9,18.0,420.8,8.2,0.2,-0.4,-0.12
182,182,2023-04-08 14:00:00+00:00,378.0,2.0,20.9,17.3,421.0,8.1,0.2,-0.4,-0.12
183,183,2023-04-08 15:00:00+00:00,378.0,2.0,20.9,17.0,420.7,8.1,0.2,-0.4,-0.12
184,184,2023-04-08 16:00:00+00:00,378.0,2.0,20.9,17.8,421.5,7.7,0.2,-0.4,-0.12
185,185,2023-04-08 17:00:00+00:00,378.0,2.0,20.9,19.0,419.5,7.5,0.2,-0.5,-0.12
186,186,2023-04-08 18:00:00+00:00,378.0,2.0,20.9,19.7,420.0,7.3,0.2,-0.5,-0.12
187,187,2023-04-08 19:00:00+00:00,378.0,2.0,21.1,17.3,409.0,7.0,0.2,-0.4,-0.09
188,188,2023-04-08 20:00:00+00:00,378.0,2.0,21.5,16.0,406.5,6.6,0.2,-0.9,-0.03
189,189,2023-04-08 21:00:00+00:00,378.0,2.0,21.4,16.0,406.2,5.9,0.2,-0.7,-0.05
190,190,2023-04-08 22:00:00+00:00,378.0,2.0,21.5,16.2,409.3,5.0,0.2,-0.9,-0.03
191,191,2023-04-08 23:00:00+00:00,378.0,2.0,21.5,17.0,409.8,4.6,0.2,-0.9,-0.03
192,192,2023-04-09 00:00:00+00:00,378.0,2.0,21.5,17.0,407.8,4.5,0.2,-0.9,-0.03
193,193,2023-04-09 01:00:00+00:00,378.0,2.0,20.8,18.0,418.3,2.4,0.2,-0.4,-0.13
194,194,2023-04-09 02:00:00+00:00,378.0,2.0,20.7,18.0,425.7,1.7,0.2,-0.4,-0.14
195,195,2023-04-09 03:00:00+00:00,378.0,2.0,20.8,17.2,425.3,1.3,0.2,-0.4,-0.13
196,196,2023-04-09 04:00:00+00:00,378.0,2.0,20.9,17.0,426.7,1.4,0.2,-0.4,-0.12
197,197,2023-04-09 05:00:00+00:00,378.0,2.0,20.9,17.0,427.2,2.4,0.2,-0.4,-0.12
198,198,2023-04-09 06:00:00+00:00,378.0,2.0,20.9,17.8,425.7,4.4,0.2,-0.4,-0.12
199,199,2023-04-09 07:00:00+00:00,378.0,2.0,20.9,18.0,422.8,6.8,0.2,-0.4,-0.12
200,200,2023-04-09 08:00:00+00:00,378.0,2.0,20.9,18.0,421.2,8.0,0.2,-0.4,-0.12
201,201,2023-04-09 09:00:00+00:00,378.0,2.0,20.9,18.2,422.0,8.9,0.2,-0.5,-0.12
202,202,2023-04-09 10:00:00+00:00,378.0,2.0,20.9,18.8,423.8,8.9,0.2,-0.5,-0.12
203,203,2023-04-09 11:00:00+00:00,378.0,2.0,20.9,18.5,419.8,8.8,0.2,-0.5,-0.12
204,204,2023-04-09 12:00:00+00:00,378.0,2.0,20.8,19.0,419.7,7.9,0.2,-0.5,-0.13
205,205,2023-04-09 13:00:00+00:00,378.0,2.0,20.8,18.5,419.0,7.2,0.2,-0.5,-0.13
206,206,2023-04-09 14:00:00+00:00,378.0,2.0,20.8,18.0,419.0,7.2,0.2,-0.4,-0.13
207,207,2023-04-09 15:00:00+00:00,378.0,2.0,20.9,17.7,418.5,7.4,0.2,-0.4,-0.12
208,208,2023-04-09 16:00:00+00:00,378.0,2.0,20.8,17.0,418.0,7.6,0.2,-0.4,-0.13
209,209,2023-04-09 17:00:00+00:00,378.0,2.0,20.8,16.0,423.5,7.4,0.2,-0.4,-0.13
210,210,2023-04-09 18:00:00+00:00,378.0,2.0,20.8,16.7,425.3,6.3,0.2,-0.4,-0.13
211,211,2023-04-09 19:00:00+00:00,378.0,2.0,21.1,15.5,411.5,5.7,0.2,-0.4,-0.09
212,212,2023-04-09 20:00:00+00:00,378.0,2.0,21.5,15.0,408.3,6.2,0.2,-0.9,-0.04
213,213,2023-04-09 21:00:00+00:00,378.0,2.0,21.4,15.0,405.8,5.4,0.2,-0.7,-0.05
214,214,2023-04-09 22:00:00+00:00,378.0,2.0,21.4,15.8,412.7,4.5,0.2,-0.7,-0.05
215,215,2023-04-09 23:00:00+00:00,378.0,2.0,21.5,16.0,417.3,4.0,0.2,-0.9,-0.03
216,216,2023-04-10 00:00:00+00:00,378.0,2.0,21.5,16.0,419.2,2.9,0.2,-0.9,-0.03
217,217,2023-04-10 01:00:00+00:00,378.0,2.0,20.8,17.7,433.8,1.1,0.2,-0.4,-0.13
218,218,2023-04-10 02:00:00+00:00,378.0,2.0,20.7,18.0,442.0,0.5,0.2,-0.1,-0.14
219,219,2023-04-10 03:00:00+00:00,378.0,2.0,20.9,18.0,442.8,-0.1,0.2,0.0,-0.12
220,220,2023-04-10 04:00:00+00:00,378.0,2.0,20.9,18.0,443.0,0.1,0.3,0.0,-0.12
221,221,2023-04-10 05:00:00+00:00,378.0,2.0,20.9,18.0,441.7,1.1,0.3,-0.4,-0.12
222,222,2023-04-10 06:00:00+00:00,378.0,2.0,20.9,18.2,438.2,3.1,0.3,-0.5,-0.12
223,223,2023-04-10 07:00:00+00:00,378.0,2.0,20.9,18.0,435.3,5.3,0.3,-0.4,-0.12
224,224,2023-04-10 08:00:00+00:00,378.0,2.0,21.0,18.5,436.2,7.4,0.3,-0.5,-0.1
225,225,2023-04-10 09:00:00+00:00,378.0,2.0,20.9,19.0,429.5,8.0,0.3,-0.5,-0.12
226,226,2023-04-10 10:00:00+00:00,378.0,2.0,20.8,19.0,423.7,7.6,0.3,-0.5,-0.13
227,227,2023-04-10 11:00:00+00:00,378.0,2.0,20.8,20.0,421.2,7.4,0.3,-0.5,-0.13
228,228,2023-04-10 12:00:00+00:00,378.0,2.0,20.9,19.5,419.8,7.5,0.3,-0.5,-0.12
229,229,2023-04-10 13:00:00+00:00,378.0,2.0,20.9,19.0,420.5,7.6,0.3,-0.5,-0.12
230,230,2023-04-10 14:00:00+00:00,378.0,2.0,20.8,18.3,419.0,7.8,0.3,-0.5,-0.13
231,231,2023-04-10 15:00:00+00:00,378.0,2.0,20.8,17.8,419.3,7.2,0.3,-0.4,-0.13
232,232,2023-04-10 16:00:00+00:00,378.0,2.0,20.8,16.2,420.8,6.8,0.3,-0.4,-0.13
233,233,2023-04-10 17:00:00+00:00,378.0,2.0,20.8,15.3,418.5,6.2,0.2,-0.4,-0.13
234,234,2023-04-10 18:00:00+00:00,378.0,2.0,20.8,15.7,418.7,5.3,0.2,-0.4,-0.13
235,235,2023-04-10 19:00:00+00:00,378.0,2.0,21.1,14.8,408.0,5.4,0.2,-0.4,-0.09
